Order_ID,Order_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Customer_ID,Customer_City,Customer_State,Payment_Method,Order_Status,Quantity,Unit_Price,Discount_Percentage,Final_Price,Revenue,Profit,Shipping_Cost,Delivery_Time_Days,Return_Status,Customer_Rating,Seller_Name,Festival_Season,Platform_Device
OD1626682792,27-01-2024,P687035,Amul Beverages AE73,Grocery,Beverages,Amul,C1945662,Bhopal,Madhya Pradesh,UPI,Delivered,2,122.88,11.6,108.63,217.26,38.72,52.69,6,No,4,BharatSellers,Republic Day Sale,Desktop
OD0439722807,25-08-2024,P720922,Nirlep Kitchen IM97,Home & Kitchen,Kitchen Appliances,Nirlep,C9563098,Bhopal,Madhya Pradesh,UPI,Returned,2,2445.78,24.5,1846.56,3693.12,665.25,24.99,8,Yes,5,PrimeDeals India,Weekend Sale,App
OD8473892821,06-06-2025,P307774,Li-Ning Cycling JB78,Sports,Cycling,Li-Ning,C9231192,Faridabad,Haryana,UPI,Delivered,1,17609.99,16.9,14633.9,14633.9,3277.83,61.54,5,No,5,DigitalBazaar,Regular,App
OD5376493669,26-02-2025,P837507,JBL TV YN74,Electronics,TV & Monitors,JBL,C6063432,Ahmedabad,Gujarat,UPI,Delivered,1,64000,5.4,60544,60544,3652.87,85.09,2,No,4,QuickMart Pvt Ltd,Regular,App
OD7360512515,05-07-2024,P264243,Patanjali Beverages RR26,Grocery,Beverages,Patanjali,C8376612,Jodhpur,Rajasthan,Debit Card,Delivered,1,171.72,0.4,171.03,171.03,26.12,78.73,4,No,5,QuickMart Pvt Ltd,Regular,App
OD4067494296,03-12-2023,P685306,Arihant Fiction PL98,Books,Fiction,Arihant,C8428336,Ahmedabad,Gujarat,UPI,Delivered,1,530,7,492.9,492.9,100.21,43.48,3,No,3,EcomGuru Sellers,Weekend Sale,App
OD0447451179,30-12-2025,P835139,WOW Makeup KP20,Beauty,Makeup,WOW,C3569987,Howrah,West Bengal,Cash on Delivery,Delivered,5,4220,32.6,2844.28,14221.4,3861.35,44.32,6,No,5,QuickMart Pvt Ltd,Christmas & New Year,App
OD9601175197,05-06-2024,P914739,Scholastic Children's WI95,Books,Children's,Scholastic,C5715101,Visakhapatnam,Andhra Pradesh,Net Banking,Delivered,1,390,17,323.7,323.7,86.94,31.33,5,No,4,DigitalBazaar,Regular,App
OD5035850472,12-07-2024,P429951,Decathlon Swimming XL98,Sports,Swimming,Decathlon,C0235542,Pune,Maharashtra,UPI,Delivered,1,17090,0.1,17072.91,17072.91,6249.06,59.36,1,No,4,EcomGuru Sellers,Regular,App
OD8705781702,20-08-2023,P220210,Yonex Cycling TZ62,Sports,Cycling,Yonex,C9263222,Jaipur,Rajasthan,UPI,Processing,2,11760,11,10466.4,20932.8,8284.66,100.46,6,No,,DigitalBazaar,Weekend Sale,Mobile Web
OD5336060607,10-07-2025,P609086,Xiaomi Tablets BN51,Electronics,Tablets,Xiaomi,C4507470,Nagpur,Maharashtra,Cash on Delivery,Returned,1,87430,4,83932.8,83932.8,10295.22,89.52,5,Yes,3,BharatSellers,Regular,App
OD2073416300,10-03-2025,P644249,Rupa Comics EC75,Books,Comics,Rupa,C2503305,Ranchi,Jharkhand,Debit Card,Delivered,2,1527.5,5.1,1449.6,2899.2,608.19,14.21,5,No,3,DigitalBazaar,Regular,App
OD7316004971,21-10-2023,P094575,Stanley Sofas AA25,Furniture,Sofas,Stanley,C6123155,Dhanbad,Jharkhand,UPI,Delivered,1,51930.84,56.3,22693.78,22693.78,6748.7,236.01,2,No,4,HomeEssentials India,Diwali Sale,Mobile Web
OD6388517255,24-04-2023,P308494,Sleepwell Shelves WA27,Furniture,Shelves,Sleepwell,C3621580,Chandigarh,Punjab,Cash on Delivery,Delivered,1,36780,4.7,35051.34,35051.34,8517.96,214.5,6,No,5,Shopify Traders,Regular,App
OD3095216922,22-02-2025,P873043,Fingerprint Fiction UT41,Books,Fiction,Fingerprint,C1963555,Bhopal,Madhya Pradesh,Debit Card,Delivered,1,642.15,7.8,592.06,592.06,177.93,13.94,6,No,5,ValueMart Sellers,Weekend Sale,App
OD7973721462,21-01-2025,P089217,L'Oreal Haircare MQ36,Beauty,Haircare,L'Oreal,C9711118,Patna,Bihar,Cash on Delivery,Processing,1,2540,15,2159,2159,1141.06,12.08,6,No,,HomeEssentials India,Regular,App
OD8268076356,03-12-2023,P173961,Van Heusen Ethnic GE29,Fashion,Ethnic Wear,Van Heusen,C3144240,Bengaluru,Karnataka,Debit Card,Delivered,2,1090,9.8,983.18,1966.36,798.1,35.33,6,No,5,TechZone Sellers,Weekend Sale,App
OD8792969246,13-11-2025,P243198,Samsung Smartphones XT63,Electronics,Smartphones,Samsung,C8483191,Ahmedabad,Gujarat,EMI,Cancelled,2,99402.56,16,83498.15,166996.3,13255.78,71.21,3,No,,IndiaShop Direct,Regular,App
OD6412357742,07-08-2023,P429951,Decathlon Swimming XL98,Sports,Swimming,Decathlon,C8293321,Surat,Gujarat,Debit Card,Delivered,1,17090,9.3,15500.63,15500.63,3301.77,33.21,6,No,4,PrimeDeals India,Regular,App
OD8789543792,15-06-2024,P933338,Godrej Health MZ62,Grocery,Health Foods,Godrej,C7107148,Mumbai,Maharashtra,Debit Card,Processing,4,193.31,21.8,151.17,604.68,87.3,36.97,2,No,,TechZone Sellers,Weekend Sale,App
OD8328911161,05-11-2025,P532632,Libas Accessories QL19,Fashion,Accessories,Libas,C5284153,Bhopal,Madhya Pradesh,Credit Card,Delivered,1,1310,22.2,1019.18,1019.18,322.43,25.32,6,No,4,BestBuy India,Diwali Sale,Mobile Web
OD0951591536,27-05-2024,P469366,H&M Innerwear MS93,Fashion,Innerwear,H&M,C8356418,Coimbatore,Tamil Nadu,Credit Card,Delivered,1,4501.33,5.3,4262.76,4262.76,1703.59,25.64,1,No,5,BestBuy India,Regular,App
OD0776436335,03-01-2025,P587968,Westland Fiction RL53,Books,Fiction,Westland,C0189554,Nagpur,Maharashtra,Cash on Delivery,Delivered,1,731.34,27,533.88,533.88,164.42,15.06,4,No,1,BharatSellers,New Year Sale,App
OD4764394286,29-04-2024,P500167,Cosco Cricket BJ69,Sports,Cricket,Cosco,C7279230,Jabalpur,Madhya Pradesh,EMI,Delivered,2,14332.6,18,11752.73,23505.46,5640.08,97.12,4,No,4,BharatSellers,Regular,App
OD4080876876,04-12-2023,P069861,Durian Wardrobes NS22,Furniture,Wardrobes,Durian,C9182145,Howrah,West Bengal,Cash on Delivery,Delivered,1,9940,4.8,9462.88,9462.88,1973.3,149.64,4,No,4,EcomGuru Sellers,Regular,App
OD3885592143,22-12-2025,P016781,Fingerprint Children's IK24,Books,Children's,Fingerprint,C4555234,Coimbatore,Tamil Nadu,UPI,Delivered,1,700,16.2,586.6,586.6,152.49,10.17,3,No,4,PrimeDeals India,Regular,App
OD5857313276,14-05-2024,P500690,Boat Tablets PC81,Electronics,Tablets,Boat,C5625371,Chandigarh,Punjab,UPI,Delivered,2,67380,10.6,60237.72,120475.44,15728.69,41.97,4,No,3,PrimeDeals India,Regular,Mobile Web
OD6452846302,12-10-2025,P242063,Amul Baby YY75,Grocery,Baby Care,Amul,C2781215,Vadodara,Gujarat,Cash on Delivery,Delivered,2,1390,23.2,1067.52,2135.04,290.89,12.82,7,No,4,Shopify Traders,Weekend Sale,App
OD9177234657,25-10-2023,P579951,Nirlep Cookware NI62,Home & Kitchen,Cookware,Nirlep,C6353161,Meerut,Uttar Pradesh,Debit Card,Delivered,2,7290,27.6,5277.96,10555.92,2232.04,68.58,3,No,4,IndiaShop Direct,Diwali Sale,App
OD2931049988,12-10-2023,P459125,Hometown Sofas UB56,Furniture,Sofas,Hometown,C6616957,Delhi,Delhi,UPI,Returned,2,87671.9,16.6,73118.36,146236.72,48662.52,235.88,3,Yes,2,EcomGuru Sellers,Regular,Mobile Web
OD9630450492,12-02-2023,P941356,Sony TV MS66,Electronics,TV & Monitors,Sony,C1836596,Patna,Bihar,Credit Card,Delivered,1,49648.12,28.7,35399.11,35399.11,3187.53,57.91,9,No,3,BharatSellers,Valentine's Week,App
OD8504431181,18-01-2025,P519554,Hometown Chairs WL91,Furniture,Chairs,Hometown,C5645080,Jabalpur,Madhya Pradesh,Cash on Delivery,Processing,2,60670,19.4,48900.02,97800.04,21820.46,456.97,6,No,,FashionHub Pro,Weekend Sale,App
OD8946390113,24-03-2024,P178808,Spalding Badminton BN89,Sports,Badminton,Spalding,C1200300,Bengaluru,Karnataka,Debit Card,Delivered,1,17300.96,28.3,12404.79,12404.79,4250.45,88.03,4,No,5,DigitalBazaar,Holi Sale,Desktop
OD0638507047,26-09-2025,P507095,Stanley Study KI83,Furniture,Study Tables,Stanley,C3149363,Coimbatore,Tamil Nadu,Cash on Delivery,Delivered,1,35837.3,8.3,32862.8,32862.8,12937.36,352.24,5,No,5,HomeEssentials India,Regular,App
OD8049183405,09-08-2024,P679900,Arihant Academic CA62,Books,Academic,Arihant,C8954896,Chennai,Tamil Nadu,UPI,Processing,2,1670.18,11.1,1484.79,2969.58,846.72,11.93,3,No,,HomeEssentials India,Regular,Desktop
OD5390963200,03-12-2025,P863557,Lakme Nail BX40,Beauty,Nail Care,Lakme,C7730960,Mumbai,Maharashtra,UPI,Delivered,2,1840,8.5,1683.6,3367.2,1676.49,31.3,2,No,4,MegaStore Online,Regular,App
OD9210288345,20-09-2023,P226180,Oxford Academic WI70,Books,Academic,Oxford,C2215165,Vadodara,Gujarat,Debit Card,Delivered,3,1030,9,937.3,2811.9,789.99,16.49,8,No,4,TechZone Sellers,Regular,App
OD8639443814,01-10-2025,P579951,Nirlep Cookware NI62,Home & Kitchen,Cookware,Nirlep,C2106176,Aligarh,Uttar Pradesh,UPI,Delivered,1,7290,9,6633.9,6633.9,2023.47,43.8,8,No,4,IndiaShop Direct,Regular,App
OD7941161353,15-06-2025,P401332,Stanley Wardrobes AE76,Furniture,Wardrobes,Stanley,C1668710,Faridabad,Haryana,Debit Card,Delivered,2,102607.51,9.8,92551.97,185103.94,36670.36,168.74,4,No,2,TrendSetters Online,Weekend Sale,App
OD7444753589,07-06-2025,P490711,Pepperfry Shelves HU68,Furniture,Shelves,Pepperfry,C6805109,Bhopal,Madhya Pradesh,UPI,Delivered,4,8731.87,13.2,7579.26,30317.04,9252.75,209.87,6,No,3,IndiaShop Direct,Weekend Sale,Desktop
OD7629268636,03-09-2025,P834242,Disha Non-Fiction BT95,Books,Non-Fiction,Disha,C9006388,Visakhapatnam,Andhra Pradesh,UPI,Delivered,2,480,1.7,471.84,943.68,309.12,22.95,7,No,4,MegaStore Online,Regular,Mobile Web
OD9890288099,24-05-2025,P539618,Realme Smartphones EE73,Electronics,Smartphones,Realme,C8937526,Thane,Maharashtra,Net Banking,Processing,2,5447.24,15.9,4581.13,9162.26,750.23,85.88,6,No,,EcomGuru Sellers,Weekend Sale,App
OD2225710462,28-12-2024,P845657,Urban Ladder Sofas AJ83,Furniture,Sofas,Urban Ladder,C3462893,Bareilly,Uttar Pradesh,Cash on Delivery,Cancelled,4,25430,42.7,14571.39,58285.56,18532.67,198.41,5,No,,BharatSellers,Christmas & New Year,App
OD8047926912,10-07-2023,P263545,Realme Smartphones TI99,Electronics,Smartphones,Realme,C2444612,Surat,Gujarat,EMI,Delivered,2,52210,1.4,51479.06,102958.12,16185.68,42.17,6,No,5,PrimeDeals India,Regular,App
OD6493280054,14-02-2023,P587602,Urban Ladder Study WP12,Furniture,Study Tables,Urban Ladder,C1021927,Hubballi,Karnataka,EMI,Delivered,1,54920,33.6,36466.88,36466.88,7897.61,297.78,4,No,4,RetailNet India,Valentine's Week,App
OD9596345918,27-10-2025,P624861,Nike Accessories ZF91,Fashion,Accessories,Nike,C8376612,Jodhpur,Rajasthan,Cash on Delivery,Delivered,4,2610,59.3,1062.27,4249.08,1628.21,64.66,4,No,1,PrimeDeals India,Diwali Sale,Desktop
OD8906006762,19-12-2024,P304864,Godrej Snacks WL43,Grocery,Snacks,Godrej,C4879815,Indore,Madhya Pradesh,Flipkart Pay Later,Delivered,1,830,1.3,819.21,819.21,140.03,19.93,6,No,4,IndiaShop Direct,Regular,Desktop
OD1925451511,12-07-2025,P550753,Oxford Academic DD81,Books,Academic,Oxford,C1685097,Vadodara,Gujarat,Net Banking,Delivered,1,489.35,19.8,392.46,392.46,133.7,51.86,4,No,4,BestBuy India,Weekend Sale,App
OD6477705443,16-08-2024,P577842,VLCC Fragrances KR61,Beauty,Fragrances,VLCC,C6377998,Jaipur,Rajasthan,Cash on Delivery,Delivered,2,3673.03,33,2460.93,4921.86,2296.53,37.01,6,No,4,QuickMart Pvt Ltd,Independence Day Sale,App
OD2573350910,17-06-2023,P720026,Scholastic Comics NV41,Books,Comics,Scholastic,C1613576,Nagpur,Maharashtra,UPI,Cancelled,2,860,24.9,645.86,1291.72,293.08,22.48,6,No,,HomeEssentials India,Weekend Sale,App
OD3333462411,01-07-2023,P434768,Sony Smartphones KZ64,Electronics,Smartphones,Sony,C3578816,Aligarh,Uttar Pradesh,Debit Card,Delivered,1,29839.43,16.6,24886.08,24886.08,3598.34,69,4,No,5,HomeEssentials India,Weekend Sale,App
OD4691052634,01-03-2025,P163715,Maybelline Men's VH36,Beauty,Men's Grooming,Maybelline,C6584706,Agra,Uttar Pradesh,Cash on Delivery,Delivered,2,2500,12.6,2185,4370,2406.36,25.51,6,No,5,PrimeDeals India,Weekend Sale,App
OD5970191063,11-06-2024,P142210,Westland Fiction YR37,Books,Fiction,Westland,C0502262,Bareilly,Uttar Pradesh,Debit Card,Processing,1,257.94,14.4,220.8,220.8,55.5,59.87,8,No,,DigitalBazaar,Regular,App
OD9524225459,04-10-2023,P307388,Nirlep Furniture VB70,Home & Kitchen,Furniture Accessories,Nirlep,C8137133,Chennai,Tamil Nadu,Net Banking,Delivered,1,19010,47.1,10056.29,10056.29,1804.05,31.96,4,No,4,MegaStore Online,Big Billion Days,App
OD7445269356,29-08-2024,P161875,Biotique Nail UH54,Beauty,Nail Care,Biotique,C1687565,Varanasi,Uttar Pradesh,Cash on Delivery,Processing,1,1640,19.9,1313.64,1313.64,702.31,25.04,4,No,,RetailNet India,Regular,App
OD7013707577,29-03-2023,P387659,Stanley Chairs MD99,Furniture,Chairs,Stanley,C2398715,Nashik,Maharashtra,Credit Card,Delivered,1,63920.08,14.1,54907.35,54907.35,11975.25,278.52,4,No,4,FashionHub Pro,Regular,App
OD6736276416,05-11-2024,P314866,FabIndia Furniture WH73,Home & Kitchen,Furniture Accessories,FabIndia,C1801871,Aligarh,Uttar Pradesh,Cash on Delivery,Delivered,2,7320,40.7,4340.76,8681.52,2677.57,92.03,6,No,4,BestBuy India,Diwali Sale,App
OD2486344101,26-11-2023,P141043,Prestige Bedding LF88,Home & Kitchen,Bedding,Prestige,C3315741,Tiruchirappalli,Tamil Nadu,Cash on Delivery,Delivered,5,16035.87,9,14592.64,72963.2,22901.68,125.67,4,No,4,ValueMart Sellers,Weekend Sale,Desktop
OD2108115784,13-07-2025,P378096,Nestle Beverages RY98,Grocery,Beverages,Nestle,C6398362,Jalandhar,Punjab,Cash on Delivery,Delivered,1,1887.43,17.4,1559.02,1559.02,205.74,11.93,5,No,2,FashionHub Pro,Weekend Sale,App
OD3174587279,11-01-2024,P509845,HarperCollins Self-Help JR61,Books,Self-Help,HarperCollins,C6331355,Jodhpur,Rajasthan,Credit Card,Cancelled,1,1410,17.5,1163.25,1163.25,406.98,16.39,8,No,,BestBuy India,Regular,App
OD6657692756,17-07-2024,P849394,Disha Academic OE65,Books,Academic,Disha,C2005136,Howrah,West Bengal,Cash on Delivery,Delivered,1,620,4.6,591.48,591.48,157.81,9.49,3,No,5,BharatSellers,Regular,App
OD5710102339,13-01-2023,P670986,Hometown Sofas MG99,Furniture,Sofas,Hometown,C4096592,Hyderabad,Telangana,UPI,Delivered,2,13910,2.6,13548.34,27096.68,7197.71,389.17,5,No,3,DigitalBazaar,Regular,App
OD5748662146,10-04-2023,P886964,Biba Women's VK38,Fashion,Women's Clothing,Biba,C0791575,Varanasi,Uttar Pradesh,Credit Card,Delivered,4,3570,19.4,2877.42,11509.68,5105.88,41.98,3,No,5,QuickMart Pvt Ltd,Regular,App
OD3463612968,23-04-2024,P714645,Urban Ladder Wardrobes BX78,Furniture,Wardrobes,Urban Ladder,C2881079,Solapur,Maharashtra,Cash on Delivery,Delivered,3,12677.45,8.8,11561.83,34685.49,8917.34,507.74,5,No,3,PrimeDeals India,Regular,Mobile Web
OD4777982658,15-08-2024,P693779,Samsung Tablets FB92,Electronics,Tablets,Samsung,C5178026,Chennai,Tamil Nadu,UPI,Delivered,2,59172.7,28.1,42545.17,85090.34,12263.07,79.37,5,No,4,EcomGuru Sellers,Independence Day Sale,App
OD0838704881,27-11-2024,P751956,Amul Personal DA34,Grocery,Personal Care,Amul,C4557187,Kota,Rajasthan,UPI,Delivered,3,380,9.3,344.66,1033.98,188.4,33.24,5,No,4,BestBuy India,Regular,Mobile Web
OD4717240972,27-12-2023,P720922,Nirlep Kitchen IM97,Home & Kitchen,Kitchen Appliances,Nirlep,C0476479,Lucknow,Uttar Pradesh,UPI,Returned,3,2539.94,38.4,1564.6,4693.8,1450.87,69.78,5,Yes,1,MegaStore Online,Christmas & New Year,App
OD7957181367,12-03-2025,P896064,Nestle Personal KJ16,Grocery,Personal Care,Nestle,C1972382,Ranchi,Jharkhand,Credit Card,Delivered,1,1000,15.3,847,847,135.48,13.54,5,No,5,PrimeDeals India,Regular,App
OD6608899084,21-09-2025,P942543,H&M Women's IL97,Fashion,Women's Clothing,H&M,C4043684,Hyderabad,Telangana,EMI,Delivered,1,6493.18,13.4,5623.09,5623.09,2308.01,25.46,4,No,3,IndiaShop Direct,Weekend Sale,App
OD9350939680,21-06-2025,P226180,Oxford Academic WI70,Books,Academic,Oxford,C1195078,Patna,Bihar,UPI,Delivered,2,1030,16.3,862.11,1724.22,360.9,15.24,4,No,3,PrimeDeals India,Weekend Sale,App
OD0129576963,25-02-2023,P749895,IKEA Wardrobes QN86,Furniture,Wardrobes,IKEA,C0363531,Kolkata,West Bengal,UPI,Processing,4,70551.63,23,54324.76,217299.04,44291.61,435.35,3,No,,Shopify Traders,Weekend Sale,App
OD1392441775,15-08-2024,P614025,Himalaya Skincare NG71,Beauty,Skincare,Himalaya,C3452652,Indore,Madhya Pradesh,Credit Card,Delivered,1,1607.17,35.5,1036.62,1036.62,267.97,15.72,3,No,4,BharatSellers,Independence Day Sale,Mobile Web
OD5416904557,27-05-2023,P312341,Nykaa Nail HA89,Beauty,Nail Care,Nykaa,C0788889,Srinagar,J&K,UPI,Delivered,1,945.08,15.5,798.59,798.59,387.29,28.51,6,No,5,TrendSetters Online,Weekend Sale,App
OD3296463391,30-10-2023,P562626,Van Heusen Women's FV65,Fashion,Women's Clothing,Van Heusen,C0829503,Ranchi,Jharkhand,Credit Card,Cancelled,1,7763.13,52.4,3695.25,3695.25,1306.47,34.31,4,No,,HomeEssentials India,Diwali Sale,App
OD5025566977,25-12-2025,P489246,SG Badminton YN60,Sports,Badminton,SG,C4508928,Nashik,Maharashtra,Cash on Delivery,Returned,2,38165.83,42,22136.18,44272.36,11735.6,110.68,4,Yes,1,TechZone Sellers,Christmas & New Year,App
OD9653181744,26-07-2023,P631799,VLCC Men's CR75,Beauty,Men's Grooming,VLCC,C9879000,Bengaluru,Karnataka,Credit Card,Processing,1,5480,18.7,4455.24,4455.24,1811.86,25.07,2,No,,QuickMart Pvt Ltd,Regular,App
OD5139063595,07-09-2024,P664933,Britannia Beverages RO47,Grocery,Beverages,Britannia,C4408868,Kota,Rajasthan,Debit Card,Delivered,1,364.81,15,310.09,310.09,58.08,36.16,4,No,3,HomeEssentials India,Weekend Sale,Mobile Web
OD1292739358,21-12-2024,P412822,Prestige Kitchen OO37,Home & Kitchen,Kitchen Appliances,Prestige,C7618333,Surat,Gujarat,Net Banking,Delivered,1,9739.39,17.2,8064.21,8064.21,1526.12,44.29,6,No,2,IndiaShop Direct,Weekend Sale,App
OD2083932826,20-03-2025,P218075,Pepperfry Shelves VR68,Furniture,Shelves,Pepperfry,C3196731,Faridabad,Haryana,Cash on Delivery,Delivered,1,2812,14.9,2393.01,2393.01,695.22,175.24,8,No,5,DigitalBazaar,Holi Sale,Mobile Web
OD5449144872,26-10-2024,P651057,Bajaj Furniture VD13,Home & Kitchen,Furniture Accessories,Bajaj,C9699706,Ranchi,Jharkhand,Debit Card,Delivered,2,4770,31.7,3257.91,6515.82,908.79,58.17,3,No,5,MegaStore Online,Diwali Sale,App
OD8108480547,11-01-2023,P513944,HomeBox Bedding LI10,Home & Kitchen,Bedding,HomeBox,C9763118,Ranchi,Jharkhand,Cash on Delivery,Delivered,4,3788.62,12.7,3307.47,13229.88,4261.05,128.29,7,No,2,MegaStore Online,Regular,Mobile Web
OD6212527171,30-01-2024,P431042,Godrej Staples KT84,Grocery,Staples,Godrej,C6793969,Srinagar,J&K,Credit Card,Delivered,1,1299.11,16.4,1086.06,1086.06,133.67,12.64,2,No,5,TechZone Sellers,Regular,App
OD3026384766,02-10-2024,P349738,OnePlus Smartphones DI53,Electronics,Smartphones,OnePlus,C5906170,Aligarh,Uttar Pradesh,Cash on Delivery,Returned,1,93510,27.3,67981.77,67981.77,4873.19,75.97,7,Yes,1,HomeEssentials India,Big Billion Days,App
OD6103490539,02-05-2023,P760779,Nike Men's EO15,Fashion,Men's Clothing,Nike,C4618586,Hubballi,Karnataka,UPI,Delivered,2,4828.84,12.9,4205.92,8411.84,2831.82,27.86,3,No,4,PrimeDeals India,Regular,App
OD7644865757,05-03-2024,P007453,H&M Accessories EC89,Fashion,Accessories,H&M,C8553854,Bhopal,Madhya Pradesh,UPI,Delivered,1,990,19.9,792.99,792.99,196.18,31.77,8,No,5,ValueMart Sellers,Regular,Desktop
OD4118556012,15-02-2023,P228485,Disha Academic BX74,Books,Academic,Disha,C6869855,Nashik,Maharashtra,Cash on Delivery,Processing,1,1420,15.1,1205.58,1205.58,249.9,12.88,3,No,,RetailNet India,Valentine's Week,App
OD7833791640,19-04-2023,P780251,Lakme Men's KF94,Beauty,Men's Grooming,Lakme,C0953052,Nagpur,Maharashtra,Cash on Delivery,Delivered,2,1460,1.1,1443.94,2887.88,1392.52,24.28,5,No,2,DigitalBazaar,Regular,App
OD2040118629,28-04-2024,P168088,Nike Men's YB83,Fashion,Men's Clothing,Nike,C4229076,Thane,Maharashtra,Cash on Delivery,Delivered,1,1409.86,6.8,1313.99,1313.99,599.15,35.21,2,No,5,RetailNet India,Weekend Sale,App
OD1164368021,12-07-2023,P812479,FabIndia Décor YP62,Home & Kitchen,Décor,FabIndia,C3034007,Chandigarh,Punjab,Cash on Delivery,Delivered,4,9113.39,9.1,8284.07,33136.28,4860.97,51.39,5,No,3,RetailNet India,Regular,App
OD0535953093,29-10-2024,P063387,Dabur Beverages IK61,Grocery,Beverages,Dabur,C5271619,Nashik,Maharashtra,EMI,Delivered,2,414.73,45,228.1,456.2,51.76,58.16,3,No,5,TrendSetters Online,Diwali Sale,App
OD2241999318,06-03-2025,P209427,H&M Ethnic VC53,Fashion,Ethnic Wear,H&M,C3097510,Amritsar,Punjab,EMI,Delivered,5,1329.65,19.7,1067.71,5338.55,1435.26,53.48,5,No,5,FashionHub Pro,Regular,Mobile Web
OD5436011577,17-07-2025,P296651,Lakme Nail PC46,Beauty,Nail Care,Lakme,C6577832,Jodhpur,Rajasthan,Credit Card,Delivered,1,3955.15,7.7,3650.6,3650.6,1503.91,22.6,10,No,3,FashionHub Pro,Regular,App
OD0125319381,04-10-2023,P865116,Sony Smart XS15,Electronics,Smart Watches,Sony,C7455500,Srinagar,J&K,UPI,Processing,1,72928.81,32,49591.59,49591.59,4513.68,46.63,4,No,,BharatSellers,Big Billion Days,Mobile Web
OD3534389114,26-08-2023,P853747,HomeBox Décor HS50,Home & Kitchen,Décor,HomeBox,C4779072,Jodhpur,Rajasthan,Cash on Delivery,Delivered,1,20405.08,6.5,19078.75,19078.75,5838.45,26.37,7,No,1,Shopify Traders,Weekend Sale,App
OD0470516400,26-05-2023,P032137,Disha Comics JQ57,Books,Comics,Disha,C0179474,Indore,Madhya Pradesh,Cash on Delivery,Delivered,2,485.61,13.3,421.02,842.04,220.92,21.03,4,No,4,IndiaShop Direct,Regular,App
OD1913590176,02-01-2025,P799713,Adidas Men's ZM99,Fashion,Men's Clothing,Adidas,C0361753,Nashik,Maharashtra,UPI,Delivered,2,3568.41,21.1,2815.48,5630.96,2449.23,38.51,4,No,4,TrendSetters Online,New Year Sale,App
OD0686839979,23-03-2025,P063768,Nike Innerwear CE47,Fashion,Innerwear,Nike,C8759408,Hyderabad,Telangana,Flipkart Pay Later,Delivered,2,1343.41,13.1,1167.42,2334.84,1035.76,24.5,6,No,3,ValueMart Sellers,Holi Sale,App
OD4203334519,13-02-2023,P185318,Sleepwell Chairs RH59,Furniture,Chairs,Sleepwell,C8967500,Hubballi,Karnataka,UPI,Delivered,1,60670,29,43075.7,43075.7,13637.59,235.42,5,No,5,BestBuy India,Valentine's Week,App
OD4925605778,02-11-2025,P614025,Himalaya Skincare NG71,Beauty,Skincare,Himalaya,C1921326,Coimbatore,Tamil Nadu,Cash on Delivery,Delivered,1,1837.54,43.5,1038.21,1038.21,269.12,18.38,7,No,2,TechZone Sellers,Diwali Sale,App
OD8321211964,16-03-2023,P291962,Van Heusen Men's YX47,Fashion,Men's Clothing,Van Heusen,C5584746,Aurangabad,Maharashtra,Cash on Delivery,Delivered,1,650,10.6,581.1,581.1,187.85,24.03,6,No,4,TrendSetters Online,Regular,App
OD2123172608,16-10-2024,P626313,Tata Staples EV48,Grocery,Staples,Tata,C8787928,Kota,Rajasthan,Cash on Delivery,Delivered,1,694.21,1,687.27,687.27,64.9,16.47,2,No,5,RetailNet India,Regular,App
OD4247628359,24-03-2025,P636332,Stanley Study KP55,Furniture,Study Tables,Stanley,C3011139,Varanasi,Uttar Pradesh,Debit Card,Delivered,1,30810,17.1,25541.49,25541.49,5770.29,318.67,11,No,5,PrimeDeals India,Holi Sale,App
OD4239198841,02-10-2025,P106618,Mamaearth Makeup HN63,Beauty,Makeup,Mamaearth,C7211708,Bareilly,Uttar Pradesh,EMI,Cancelled,1,929.61,42.3,536.38,536.38,200.26,19.59,6,No,,TrendSetters Online,Big Billion Days,App
OD9739609614,29-03-2025,P978131,Rupa Self-Help VK39,Books,Self-Help,Rupa,C7714145,Lucknow,Uttar Pradesh,UPI,Delivered,3,380,16.3,318.06,954.18,214.83,20.75,4,No,1,Shopify Traders,Weekend Sale,App
